OrderID,CustomerID,Product,Category,Brand,Quantity,PricePaid,OrderDate,PaymentMethod
ORD00601,CUST0048,"Idly Dosa Batter, 1 Kg + Whole Wheat Parota, 350 g",Snacks & Branded Foods,iD Fresho,5,594.45,2024-12-22,Net Banking
ORD00602,CUST0041,Eau De Cologne Concentree Vaporisateur Natural Spray,Beauty & Hygiene,Maxi,2,4750.0,2025-03-29,Cash on Delivery
ORD00603,CUST0029,"Safewash Top Load Matic Liquid Detergent, 1 kg + Maxkleen Floor Cleaner 975 ml",Cleaning & Household,bb Combo,1,318.8,2024-12-18,UPI
ORD00604,CUST0002,100% Green Tea,Beverages,Sprig Tea,5,310.5,2025-01-18,Credit Card
ORD00605,CUST0042,Hair Gel Cool Hold,Beauty & Hygiene,Vi-john,1,22.5,2025-03-23,Net Banking
ORD00606,CUST0004,Mini Party Wafers - Hazelnut Cream,Gourmet & World Food,Gastone Lago,1,199.0,2024-12-01,UPI
ORD00607,CUST0016,Fruit Juice - Lychee With Nata De Coco,Gourmet & World Food,Kokozo,2,110.0,2025-03-29,UPI
ORD00608,CUST0081,Sidpiles Tablets -  For Relief From Piles,Beauty & Hygiene,Baidyanath,5,1050.0,2025-03-24,Debit Card
ORD00609,CUST0023,Hello Panda Biscuits - Creamy Strawberry,Gourmet & World Food,Meiji ,4,320.0,2025-02-27,Net Banking
ORD00610,CUST0007,Kool Milk Shake - Badam,"Bakery, Cakes & Dairy",Amul,2,262.0,2024-12-27,Credit Card
ORD00611,CUST0003,Beer Shampoo - Damage Free,Beauty & Hygiene,Park avenue,3,507.0,2025-02-05,Net Banking
ORD00612,CUST0074,Foul Mudammas - Grade A,Gourmet & World Food,American Garden ,4,500.0,2024-12-31,Credit Card
ORD00613,CUST0071,Gluten Free Instant Spaghetti - Quinoa,Gourmet & World Food,NutraHi,5,450.0,2025-02-27,UPI
ORD00614,CUST0042,Ghee/Tuppa - Heeng Jeera Mirchi Tadka,"Foodgrains, Oil & Masala",Nutty Yogi,5,1725.0,2024-12-24,Net Banking
ORD00615,CUST0096,Organic Sprouted Ragi Powder/Ragi Hittu,"Foodgrains, Oil & Masala",Slurrp Farm,5,1125.0,2024-12-12,Debit Card
ORD00616,CUST0086,Rolled Oats,Gourmet & World Food,Nutriorg,3,527.25,2025-01-23,UPI
ORD00617,CUST0066,Shilajit - For Men,Beauty & Hygiene,Upakarma,5,4745.0,2024-12-31,Credit Card
ORD00618,CUST0052,Organic Tulsi Ginger Tea,Beverages,24 Mantra,1,95.0,2025-02-06,UPI
ORD00619,CUST0003,Baby Silicone Teethers Star,Baby Care,Chicco,5,2495.0,2025-01-16,Cash on Delivery
ORD00620,CUST0068,Lemon Green Tea - Unbleached & Staple-Free Teabags,Gourmet & World Food,Karma Kettle,5,2000.0,2024-12-29,Net Banking
ORD00621,CUST0006,Soap Bar - Total 10,Beauty & Hygiene,Lifebuoy,2,212.0,2025-01-05,UPI
ORD00622,CUST0085,Extra Virgin Coconut Oil - Cold Pressed Centrifuge,"Foodgrains, Oil & Masala",DIVING DUCK,2,680.0,2024-12-15,Credit Card
ORD00623,CUST0019,Neem Oil,Beauty & Hygiene,Gold Deer,4,440.0,2025-02-02,Credit Card
ORD00624,CUST0062,Soya Milk - Chocolate,"Bakery, Cakes & Dairy",Sofit ,2,341.04,2025-02-24,UPI
ORD00625,CUST0049,Frozen Instant Indian Curry Mix - Bhuna Masala,Snacks & Branded Foods,Mom's InstaCook,1,99999.0,2025-02-21,Debit Card
ORD00626,CUST0022,Sultana Eau De Parfum,Beauty & Hygiene,Neesh,3,1026.0,2024-12-27,Net Banking
ORD00627,CUST0033,"Plastic Container - Printed, Crystal, 14803-P","Kitchen, Garden & Pets",Ratan,3,1737.0,2025-01-12,Cash on Delivery
ORD00628,CUST0052,Mahabhringraj Tel - Hairfall Redution & Dandruff Relief,Beauty & Hygiene,Baidyanath,4,356.0,2024-12-06,UPI
ORD00629,CUST0022,Baby Milk Cream,Baby Care,Johnson's baby,1,155.0,2025-03-29,Cash on Delivery
ORD00630,CUST0092,Chilli Powder/Menasina Pudi,"Foodgrains, Oil & Masala",Iyengar Spices & Food Specialists ,2,120.0,2024-12-21,UPI
ORD00631,CUST0064,"Morning Motivation Instant Coffee Powder Make Cold Coffee, Hot Coffee & Cappuccino",Gourmet & World Food,TGL Co.,4,1617.0,2025-02-04,UPI
ORD00632,CUST0079,Gulab Jamun,Snacks & Branded Foods,MTR,1,120.0,2025-03-25,Credit Card
ORD00633,CUST0089,Harpic Disinfectant Toilet Cleaner 1L + Vanish Fabric Stain Remover Liquid - 800ml,Cleaning & Household,bb Combo,4,1372.0,2025-02-14,Cash on Delivery
ORD00634,CUST0072,Glass Tango Jug With Lid,"Kitchen, Garden & Pets",Iveo ,3,897.0,2025-01-23,Credit Card
ORD00635,CUST0002,No Dust Broom XL,Cleaning & Household,Gala,3,477.0,2024-12-30,UPI
ORD00636,CUST0053,Classic Plastic Dustbin / Garbage Bin - Brown,Cleaning & Household,Cello,3,1437.0,2024-12-30,UPI
ORD00637,CUST0032,"Super Moist Triple Chocolate Fudge Cake Mix, Imported",Gourmet & World Food,Betty Crocker,2,890.0,2025-03-05,Net Banking
ORD00638,CUST0031,Apple Cider Vinegar With Garlic & Honey,Gourmet & World Food,Dr. Patkars,2,1350.0,2025-01-18,Credit Card
ORD00639,CUST0062,Nescafe - Gold Blend,Gourmet & World Food,Nescafe ,1,550.0,2025-01-30,Cash on Delivery
ORD00640,CUST0025,Confeito Party Sprinkles Mix,Gourmet & World Food,Wow Confetti,4,1368.0,2024-12-07,Net Banking
ORD00641,CUST0006,Perfume - Passion Edt (For Men),Beauty & Hygiene,Police,2,3900.0,2024-12-28,Cash on Delivery
ORD00642,CUST0007,Mach3 Sensitive - Manual Shaving Razor Blades Cartridge,Beauty & Hygiene,Gillette,4,1411.2,2024-12-23,Net Banking
ORD00643,CUST0047,Glass Serving Bowl - Jelo,"Kitchen, Garden & Pets",Treo,3,585.0,2024-12-18,Net Banking
ORD00644,CUST0027,Nutrition & Health Drink Royale - Chocolate,Beverages,Complan,2,598.0,2025-02-19,Debit Card
ORD00645,CUST0022,Namkeen - Corn Mixture,Snacks & Branded Foods,Sanjay ,3,195.0,2024-12-26,Debit Card
ORD00646,CUST0014,Chyawanprash Special - All Round Immunity & Protection,Beauty & Hygiene,Baidyanath,2,690.0,2024-12-05,Cash on Delivery
ORD00647,CUST0099,Tea Tree Oil,Beauty & Hygiene,Nectar Valley,1,450.0,2025-01-05,Credit Card
ORD00648,CUST0037,Multi-Surface Cleaner and Deodorizer - Sparkling Wave,Cleaning & Household,Pine Sol,1,300.0,2025-03-20,Net Banking
ORD00649,CUST0026,Atta Noodles - Masala,Snacks & Branded Foods,Top Ramen ,4,320.0,2025-01-23,Credit Card
ORD00650,CUST0045,Edam Block Cheese - Sliced,Gourmet & World Food,Fresho Signature,3,861.3,2024-12-29,Debit Card
ORD00651,CUST0018,Plastic Pouch Sealing Clips - Small,Cleaning & Household,Unik Home,5,325.0,2024-12-21,Cash on Delivery
ORD00652,CUST0083,Namak,"Foodgrains, Oil & Masala",Patanjali,2,30.0,2025-02-12,Cash on Delivery
ORD00653,CUST0054,Kumaryasava,Beauty & Hygiene,Dabur,2,360.0,2024-12-12,Net Banking
ORD00654,CUST0067,"Loofah/Sponge Scrubber/Body Bath  - Hangable, Dual Side, Brown, BH-063 BRN",Beauty & Hygiene,BB Home,5,695.0,2025-02-01,Credit Card
ORD00655,CUST0056,"Fruit Juice - Delight, Litchi",Beverages,Tropicana,5,388.1,2025-01-30,Net Banking
ORD00656,CUST0074,Fragrant Soap - Cool Blue,Beauty & Hygiene,Park avenue,3,405.0,2024-12-02,Net Banking
ORD00657,CUST0045,Paw Patrol Flashhh Toothbrush Set With Rinsing Cup - Red,Beauty & Hygiene,Aquawhite,2,1000.0,2025-01-01,Debit Card
ORD00658,CUST0073,Chilli - Guntur with Stem,"Foodgrains, Oil & Masala",bb Royal,4,690.0,2025-02-13,Credit Card
ORD00659,CUST0063,"Eternal Garden - Travel Edition For Women, Rose & Jasmine",Beauty & Hygiene,All Good Scents,5,7182.5,2024-12-20,Cash on Delivery
ORD00660,CUST0078,"Wafer Rolls - Chocolate, Munchini",Gourmet & World Food,Munchys,1,95.0,2025-01-23,UPI
ORD00661,CUST0060,Insect Repellent-Lizard,Cleaning & Household,BB Home Herbal,1,165.0,2025-01-30,Cash on Delivery
ORD00662,CUST0100,Black Edition Eau De Parfum For Men,Beauty & Hygiene,Bentley,1,5940.0,2025-01-24,Cash on Delivery
ORD00663,CUST0038,Moisturzing Cream - Intense,Beauty & Hygiene,Dr.Batra'S,4,700.0,2025-01-31,UPI
ORD00664,CUST0025,"Isomil Soy Infant Milk Substitute - Lactose Free, Upto 24 months",Baby Care,Similac,4,2120.0,2025-02-02,Credit Card
ORD00665,CUST0085,Secret Manchurian Instant Noodles,Snacks & Branded Foods,Chings,1,52.2,2025-02-10,UPI
ORD00666,CUST0039,Fresh Active Roll On,Beauty & Hygiene,Nivea Men,4,776.52,2024-12-28,Credit Card
ORD00667,CUST0057,Microwave Popcorn - Classic Salted,Snacks & Branded Foods,PIPO,3,201.0,2025-01-07,Credit Card
ORD00668,CUST0016,Dog Food - Focus Adult 1.2kg + Dog Supplement - Absolute Skin + Coat Tablet 50pc,"Kitchen, Garden & Pets",Drools,1,620.55,2024-12-03,Net Banking
ORD00669,CUST0094,Herbal Face Pack With Chandan Extracts Natural Skin Care For Glowing Skin,Beauty & Hygiene,Olivia,3,1083.75,2024-12-21,Net Banking
ORD00670,CUST0002,Jelly Beans - Doypack,Gourmet & World Food,Fini,5,1125.0,2025-03-06,Cash on Delivery
ORD00671,CUST0007,Alton Coffee Mugs - Vista Purple,"Kitchen, Garden & Pets",Claycraft,1,399.0,2025-01-28,Net Banking
ORD00672,CUST0014,Feminine Pain Relief Patches,Beauty & Hygiene,Sirona,2,418.32,2025-03-22,Net Banking
ORD00673,CUST0062,"Natural Clay Pack - Wild Turmeric, Saffron & Vetivert",Beauty & Hygiene,Satinance,2,300.0,2025-03-12,Debit Card
ORD00674,CUST0095,"Menz-X Health With Shilajit, Ashwagandha, Kaunch & Safed Musli",Beauty & Hygiene,Foresta Organics,4,5996.0,2025-03-01,UPI
ORD00675,CUST0043,Moisturising Cream,Beauty & Hygiene,Elovera,1,192.0,2025-01-19,
ORD00676,CUST0100,Kitchen Chimney Filter De-Greaser Cleaner Concentrate Liquid With Brush,Cleaning & Household,Release on,5,1570.5,2024-12-05,Debit Card
ORD00677,CUST0007,Green Tea - Natural,Beverages,Good Morning,4,700.0,2025-03-07,Debit Card
ORD00678,CUST0086,Aval/Poha - Red Thick,"Foodgrains, Oil & Masala",bb Royal,5,350.0,2025-02-08,Cash on Delivery
ORD00679,CUST0043,Jamun Kalakhatta Syrup - 100% Natural,Gourmet & World Food,Swa Artisanal Syrups,2,600.0,2025-03-11,UPI
ORD00680,CUST0031,"Plastic Container - Printed, Crystal, 14803-P","Kitchen, Garden & Pets",Ratan,5,2895.0,2025-03-23,Debit Card
ORD00681,CUST0073,Disposable Maternity & Nursing Breast Pads For Women,Baby Care,Sirona,1,155.22,2025-02-04,Debit Card
ORD00682,CUST0051,Organic Jaljira Masala,"Foodgrains, Oil & Masala",MeraKisan,1,45.0,2024-12-15,Net Banking
ORD00683,CUST0055,Ayurvedic Karela Powder,Beauty & Hygiene,Meghdoot,3,180.0,2025-01-29,Cash on Delivery
ORD00684,CUST0083,Manicure Set In Case,Baby Care,Vauva,1,175.0,2025-01-16,Debit Card
ORD00685,CUST0015,Stainless Steel Scrub,Cleaning & Household,Scotch brite,2,174.0,2025-02-21,Cash on Delivery
ORD00686,CUST0014,Active Flax Seeds - Gluten Free,Gourmet & World Food,Nourish Organics,1,140.0,2025-02-10,Credit Card
ORD00687,CUST0050,Stories Eau De Parfum,Beauty & Hygiene,Dkny,2,9690.0,2025-01-12,Credit Card
ORD00688,CUST0066,Active Baby Large - 50 Diaper Pants,Baby Care,Pampers ,5,5385.1,2024-12-15,Net Banking
ORD00689,CUST0043,Micro Hooks,"Kitchen, Garden & Pets",Command,5,495.0,2025-03-22,Credit Card
ORD00690,CUST0066,Mopping Cloth - Big,Cleaning & Household,Raju's Cloth,2,198.0,2025-01-11,Debit Card
ORD00691,CUST0089,Ayurvedic Ayush Kwath,Beauty & Hygiene,Meghdoot,3,330.0,2025-02-03,Net Banking
ORD00692,CUST0038,"Variety Energy Bars-ChocoPeanut,CoconutAlmond,GojiberryBalckcurrantCashew,AlmondRaisin",Snacks & Branded Foods,GoodDiet,3,481.56,2024-12-07,UPI
ORD00693,CUST0022,Black Charcoal Peel Off Mask - Ultimate Blackhead Remover,Beauty & Hygiene,Barber's Club,3,735.0,2025-01-14,Net Banking
ORD00694,CUST0060,Tapioca Chips Chilly,Snacks & Branded Foods,A-1 Chips,4,140.0,2025-02-03,Cash on Delivery
ORD00695,CUST0049,Badam Flavoured Milk,"Bakery, Cakes & Dairy",Godrej Jersey,1,25.0,2025-01-30,Cash on Delivery
ORD00696,CUST0012,Natural Damage Repair Hair Kit - KA+ Hair System,Baby Care,The Moms Co,5,4910.0,2025-03-26,Debit Card
ORD00697,CUST0078,Instant Polish - Black Leather,Cleaning & Household,Kiwi,4,196.0,2025-02-18,Debit Card
ORD00698,CUST0065,Chicken - Sausages,"Eggs, Meat & Fish",Zorabian,1,170.0,2024-12-25,Net Banking
ORD00699,CUST0033,"Sanitary Pads - XL Plus Wings, Ultra",Beauty & Hygiene,Whisper ,1,156.75,2024-12-11,Net Banking
ORD00700,CUST0016,Organic - Flax Seeds,"Foodgrains, Oil & Masala",bb Royal,2,160.0,2025-01-06,UPI
ORD00701,CUST0055,Fragrance Body Spray - Tag Him For Men,Beauty & Hygiene,Armaf,1,356.25,2024-12-22,Debit Card
ORD00702,CUST0018,Rusk - Suji & Elaichi,"Bakery, Cakes & Dairy",Tasties,1,66.5,2025-02-28,Credit Card
ORD00703,CUST0027,Sennahills - Capsule,Beauty & Hygiene,Herbal Hills,4,780.0,2024-12-20,Credit Card
ORD00704,CUST0092,Nimbu Roasted Chana Jor,Snacks & Branded Foods,FabBox.in,5,955.0,2025-02-19,UPI
ORD00705,CUST0040,Cloth - Kitchen,Cleaning & Household,Sln  ,3,135.0,2025-01-23,Cash on Delivery
ORD00706,CUST0081,Power White Anti-Dark Cells Fairness Face Wash,Beauty & Hygiene,Garnier Men,2,304.0,2025-01-30,Debit Card
ORD00707,CUST0007,"Bottle - Pet, Violet, Venus","Kitchen, Garden & Pets",Ratan,4,196.0,2025-01-26,UPI
ORD00708,CUST0013,Mexican Chicken Pizza,Snacks & Branded Foods,Iceland,3,885.0,2024-12-25,UPI
ORD00709,CUST0024,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS60","Kitchen, Garden & Pets",Hawkins,1,3657.5,2025-03-22,Credit Card
ORD00710,CUST0093,Surakta - For Pimples & Acne-Free Skin,Beauty & Hygiene,Baidyanath,5,500.0,2025-02-21,Debit Card
ORD00711,CUST0096,"Face Wash - Whitening, Clarifying",Beauty & Hygiene,Acnes,4,440.0,2025-02-13,Debit Card
ORD00712,CUST0053,"Incense Sticks - Namo Paduka, Scented",Cleaning & Household,GIRI,3,30.0,2025-02-01,Cash on Delivery
ORD00713,CUST0055,Flavored Center Chocolate - Pomegranate,Snacks & Branded Foods,Brookside,5,768.1,2025-03-18,Cash on Delivery
ORD00714,CUST0029,"Fairness Naturals Hair Removal Cream Fair & Soft - Sandal, Dry Skin",Beauty & Hygiene,Fem,4,260.0,2025-01-28,Debit Card
ORD00715,CUST0068,Stainless Steel Office Scissors With Blue Handle,Cleaning & Household,Cartini,5,1545.0,2024-12-17,Debit Card
ORD00716,CUST0033,Marvel Avengers 304 Stainless Steel Lunch Box/Tiffin Box - HMWWLB 73362-AV,"Kitchen, Garden & Pets",Hm International,2,1198.0,2025-03-12,Debit Card
ORD00717,CUST0025,Masala - Vangibath Powder,"Foodgrains, Oil & Masala",MTR,2,214.0,2025-01-31,Debit Card
ORD00718,CUST0066,"Disinfectant Skin & Surface Wipes, Original 40 Count + Menthol Cool, 500 ml",Cleaning & Household,Dettol,3,799.2,2025-03-09,UPI
ORD00719,CUST0041,Pasta - Rice Fusilli,Gourmet & World Food,Mamy,2,670.0,2025-01-15,Debit Card
ORD00720,CUST0094,Zeal EDP Spicy Perfume For Men,Beauty & Hygiene,Ajmal,4,3660.0,2024-12-22,Cash on Delivery
ORD00721,CUST0097,Dried Blueberries,Gourmet & World Food,Del Monte,2,950.0,2025-03-02,Cash on Delivery
ORD00722,CUST0022,"Hand Wash - Mild Care, Germ Protection",Beauty & Hygiene,Lifebuoy,3,339.0,2024-12-24,Credit Card
ORD00723,CUST0024,Coconut Oil - Cold Pressed,"Foodgrains, Oil & Masala",Swarnanjali ,2,880.0,2024-12-21,Credit Card
ORD00724,CUST0098,Nutrition Energy Bar - Almonds & Raisins,Snacks & Branded Foods,GoodDiet,1,334.45,2024-12-06,Debit Card
ORD00725,CUST0019,Kadhai Doodh,"Bakery, Cakes & Dairy",Amul,5,555.0,2024-12-17,Net Banking
ORD00726,CUST0036,Double Chocolate Cookies,"Bakery, Cakes & Dairy",Cookie Man,3,675.0,2025-01-17,Credit Card
ORD00727,CUST0070,Sea Salt,Gourmet & World Food,Graminway,2,98.0,2025-02-10,UPI
ORD00728,CUST0008,French Lavender Handmade Soap,Beauty & Hygiene,Nyassa,3,1275.0,2025-01-14,Credit Card
ORD00729,CUST0016,Kitchen Towel,Cleaning & Household,Scotch brite,3,415.35,2025-01-27,Cash on Delivery
ORD00730,CUST0015,Mini Bhakharwadi,Snacks & Branded Foods,Garden,2,99999.0,2025-02-07,Debit Card
ORD00731,CUST0026,"Coffee Creamer - Coffee-Mate, The Original",Gourmet & World Food,Nestle ,1,351.0,2025-03-28,UPI
ORD00732,CUST0064,Jackfruit Pickle,Gourmet & World Food,Sakurafresh,4,1080.0,2025-03-30,Net Banking
ORD00733,CUST0056,Face Scrub De Tan With Walnut Granules,Beauty & Hygiene,USTRAA,2,452.0,2025-01-28,Debit Card
ORD00734,CUST0036,Medicated Til Oil,Beauty & Hygiene,Jiva Ayurveda,2,100.0,2024-12-01,Cash on Delivery
ORD00735,CUST0017,Pork - Danish Luncheon Meat,Gourmet & World Food,Tulip,5,2250.0,2025-01-12,Debit Card
ORD00736,CUST0044,Kare in Adult Diapers Pants Large,Beauty & Hygiene,Kare In,4,1776.0,2025-03-25,Debit Card
ORD00737,CUST0004,Frankincense Essential Oil,Beauty & Hygiene,Nectar Valley,5,2325.0,2025-02-24,Credit Card
ORD00738,CUST0013,Multigrain Thalipeeth Mix,Snacks & Branded Foods,Delight Foods,5,425.0,2025-03-04,Net Banking
ORD00739,CUST0086,Olive & Oat Face Wash,Beauty & Hygiene,INATUR ,3,756.0,2025-02-27,UPI
ORD00740,CUST0066,100% Pure Cashew Butter,Gourmet & World Food,Yoga bar,4,3196.0,2025-03-26,UPI
ORD00741,CUST0048,Fusian Hong Kong Spicy Garlic Noodles,Snacks & Branded Foods,MAGGI ,2,40.0,2025-02-25,Cash on Delivery
ORD00742,CUST0050,"Lavender & Peppermint Soap - Cooling, Refreshing",Beauty & Hygiene,Callesta,1,275.0,2025-01-09,UPI
ORD00743,CUST0005,Prawns Balchao Masala,"Eggs, Meat & Fish",Gadre,4,1016.6,2025-02-18,Credit Card
ORD00744,CUST0088,Daal Poori Atta,Gourmet & World Food,Graminway,4,640.0,2025-01-15,UPI
ORD00745,CUST0052,Combo - Outer Lid Aluminum Pressure Cooker With Common Lid,"Kitchen, Garden & Pets",Srushti Gold,3,3747.0,2024-12-08,Cash on Delivery
ORD00746,CUST0008,Anti Bacteria Fabric Stiffener - Instant Starch,Cleaning & Household,Revive,2,34.0,2025-02-13,Cash on Delivery
ORD00747,CUST0083,Chai/Chai/Tea/ Coffee Bone China Microwave Series Small Mug Set - Pink & Green Flower,"Kitchen, Garden & Pets",BP Bharat,2,538.0,2025-03-11,Debit Card
ORD00748,CUST0082,Chamomile Herbal Infusion,Gourmet & World Food,Teamonk,2,910.0,2024-12-03,UPI
ORD00749,CUST0054,Ready To Eat - Paneer Tikka Masala,Snacks & Branded Foods,MTR,5,625.0,2025-03-19,Net Banking
ORD00750,CUST0057,100% Spanish Extra Virgin Olive Oil,Gourmet & World Food,Sol,1,521.5,2025-02-04,Net Banking
ORD00751,CUST0005,Pom Pom AC Medium Plate Set,"Kitchen, Garden & Pets",Corelle,2,5418.0,2025-02-01,Debit Card
ORD00752,CUST0023,Mango Chilli Jam,Gourmet & World Food,Prasukh,5,445.5,2025-02-16,Cash on Delivery
ORD00753,CUST0050,"Aluminium Pressure Cooker - Super SLVR Plus, Induction Base, Silver","Kitchen, Garden & Pets",UCOOK,1,1149.0,2025-03-27,Debit Card
ORD00754,CUST0028,Smoked Back Bacon,"Eggs, Meat & Fish",Meatzza,4,1400.0,2024-12-19,Net Banking
ORD00755,CUST0068,Alfalfa Powder,Beauty & Hygiene,NUTRIWISH,3,2400.0,2025-01-19,Debit Card
ORD00756,CUST0042,Jet Mukhwas,"Foodgrains, Oil & Masala",Chandan,1,120.0,2025-01-06,Debit Card
ORD00757,CUST0051,Oil - Canola,"Foodgrains, Oil & Masala",Jivo,3,837.0,2025-01-09,Net Banking
ORD00758,CUST0022,Basmati Rice/Basmati Akki - Brown (Quick Cooking),"Foodgrains, Oil & Masala",Daawat ,5,3245.0,2024-12-12,Credit Card
ORD00759,CUST0069,"Multi Utility Plastic Basket - Medium, Cream, Royal",Cleaning & Household,Ratan,4,996.0,2025-03-05,Net Banking
ORD00760,CUST0074,Dried Oranges,Snacks & Branded Foods,FabBox,4,640.0,2025-01-06,Credit Card
ORD00761,CUST0047,Fresh Start Oil Clear Peach Face Wash,Beauty & Hygiene,Himalaya,4,420.0,2025-03-04,Net Banking
ORD00762,CUST0005,Hydro Toner,Beauty & Hygiene,Faces,2,718.5,2025-03-17,Cash on Delivery
ORD00763,CUST0031,Strawberry Essence,Snacks & Branded Foods,HappyChef,5,495.0,2024-12-12,Credit Card
ORD00764,CUST0070,Fruit Juice - Guava Delight,Beverages,Tropicana,2,253.44,2025-01-08,Net Banking
ORD00765,CUST0001,6 Seconds Filter Coffee Decoction,Gourmet & World Food,Hatti Kaapi,5,250.0,2025-01-12,UPI
ORD00766,CUST0094,Kids Favourite,Snacks & Branded Foods,ITC Master Chef,5,1963.0,2025-03-07,Net Banking
ORD00767,CUST0011,Classic Instant Coffee,Beverages,Nescafe ,1,550.0,2024-12-01,Net Banking
ORD00768,CUST0014,Lime Fresh 500 ml + Laundry San- Fresh Linen 480 ml,Cleaning & Household,Dettol,3,909.9,2025-01-23,Credit Card
ORD00769,CUST0068,Majmua Concentrated Oriental Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Ajmal,5,1750.0,2025-01-29,Cash on Delivery
ORD00770,CUST0081,Lusciously Thick & Long Conditioner,Beauty & Hygiene,Sunsilk,2,570.0,2024-12-26,Credit Card
ORD00771,CUST0070,Face Scrub - Walnut Orange,Beauty & Hygiene,Sri Sri Ayurveda ,4,240.0,2025-01-07,Cash on Delivery
ORD00772,CUST0038,Soft Woollens Expert Care Wash Liquid Detergent,Cleaning & Household,Love & Care,4,716.4,2024-12-06,Debit Card
ORD00773,CUST0094,Classic Man Eau De Toilette,Beauty & Hygiene,Nautica,5,8062.5,2025-01-08,Net Banking
ORD00774,CUST0070,Soft Baby Wipes - With Green Tea Essence,Baby Care,Mamypoko,5,245.0,2025-03-05,Net Banking
ORD00775,CUST0057,Dried - Cranberries 200G + Prunes 200G + Apricots  200G + Blueberries 150G,Gourmet & World Food,Happilo,2,2560.0,2024-12-04,UPI
ORD00776,CUST0071,Steel Storage Hammered Touch Container Set With Double Moulded PP Lid - Silver,"Kitchen, Garden & Pets",Vinayak,2,598.0,2025-01-03,Debit Card
ORD00777,CUST0093,Lemon & Oil Shower Gel - Pampering Care With Refreshing Scent Of Lemon,Beauty & Hygiene,Nivea,4,564.0,2024-12-16,Debit Card
ORD00778,CUST0089,Midnight Jasmine Aroma Oil,Cleaning & Household,Soulflower,4,3200.0,2024-12-23,Net Banking
ORD00779,CUST0016,Taft Power Wax,Beauty & Hygiene,Schwarzkopf,2,850.0,2024-12-04,UPI
ORD00780,CUST0049,"Steel Dinner Plate/Thali - No. 12, Gujrati","Kitchen, Garden & Pets",BB Home,3,987.0,2025-02-02,UPI
ORD00781,CUST0100,Sprout Maker With 3 Container,"Kitchen, Garden & Pets",Anjali,5,1145.0,2025-03-06,Debit Card
ORD00782,CUST0076,"Apple Cider Vinegar - With Mother, Unfiltered & Unpasteurized",Gourmet & World Food,TrueNature,5,2500.0,2025-01-31,Cash on Delivery
ORD00783,CUST0063,Virgin Coconut Oil (Cold Pressed),"Foodgrains, Oil & Masala",Maxcare,4,2800.0,2025-03-22,Debit Card
ORD00784,CUST0056,Organic Rock Salt/Uppu,"Foodgrains, Oil & Masala",MeraKisan,4,196.0,2025-02-27,UPI
ORD00785,CUST0040,Pomegranate Face & Body Scrub,Beauty & Hygiene,Globus Naturals,3,396.0,2025-02-04,Cash on Delivery
ORD00786,CUST0067,Veda Marie Light Biscuits,Snacks & Branded Foods,Sunfeast,1,10.0,2025-03-19,Debit Card
ORD00787,CUST0087,"Round & Flat Storage Container - With lid, Green","Kitchen, Garden & Pets",Mastercook,2,316.0,2025-02-13,UPI
ORD00788,CUST0093,Purifying Neem Peel-Off Mask,Beauty & Hygiene,Himalaya,2,229.5,2025-01-10,Net Banking
ORD00789,CUST0009,Multi Surface Protectant,Cleaning & Household,Raho Safe,2,498.0,2025-01-15,Credit Card
ORD00790,CUST0080,Extra Moisturizing Baby Wash,Baby Care,Himalaya,1,265.0,2025-01-04,Debit Card
ORD00791,CUST0027,Energy Bars - Hazelnut Magic,Gourmet & World Food,On The Run,4,1200.0,2025-02-20,Debit Card
ORD00792,CUST0024,Noodles - Masala 280 gm + Ketchup Tomato 1 kg,Snacks & Branded Foods,MAGGI ,1,178.7,2025-01-07,Debit Card
ORD00793,CUST0057,Organic - Flax Seeds,"Foodgrains, Oil & Masala",bb Royal,5,400.0,2025-02-20,UPI
ORD00794,CUST0096,Broom - Plastic Karata,Cleaning & Household,Dash,5,500.0,2024-12-25,Credit Card
ORD00795,CUST0011,Wonder Pants Medium Size Diapers Monthly Pack,Baby Care,Huggies,1,1401.87,2025-02-15,Credit Card
ORD00796,CUST0063,"Non Stick Dosa Tawa - Q41, 33 Cm","Kitchen, Garden & Pets",Hawkins Futura,5,7861.25,2025-01-11,Debit Card
ORD00797,CUST0004,New Xtra Small - 86 Diaper Pants,Baby Care,Pampers ,3,2439.78,2025-01-04,Debit Card
ORD00798,CUST0040,Sail Eau De Toilette,Beauty & Hygiene,Nautica,1,1837.5,2025-02-07,Cash on Delivery
ORD00799,CUST0060,Gulabari Moisturizing Cold Cream (Skin Moisturiser),Beauty & Hygiene,Dabur,3,132.0,2025-03-16,Credit Card
ORD00800,CUST0002,Premium Natural Anti Mosquito Patches,Beauty & Hygiene,Bodyguard,1,148.75,2024-12-18,Cash on Delivery
ORD00801,CUST0097,Laser Knife - Swift,"Kitchen, Garden & Pets",Anjali,3,180.0,2025-01-17,Net Banking
ORD00802,CUST0006,Butter Cashew Cookies,Snacks & Branded Foods,Tasties,4,322.68,2025-01-13,Credit Card
ORD00803,CUST0084,Om Shanthi Naivedya Cup Sambrani,Cleaning & Household,Cycle,1,72.0,2024-12-28,Credit Card
ORD00804,CUST0022,"Super Tight Plastic Container - Printed, Assorted Colour","Kitchen, Garden & Pets",JOYO,5,895.0,2024-12-29,Credit Card
